"ih_asym","ih_sym"
0.000736447167475026,0.00110892886355286
0.00452087159807939,0.0302357856827107
0.0557906329819386,0.0343054799998553
0.03006309273347,0.0208178900699879
0.0214587854523936,0.0276132155331914
0.0262959345153874,0.0206405209219876
0.0330407417258425,0.0145452935843499
0.0314418886503834,0.010028368064439
0.0430087673233481,0.0315304552112455
0.0287706285694082,0.0191758056733092
0.0146385508303128,0.0130605553660486
0.016179061261476,0.0459210157479697
0.0260062274369887,0.0575879943848788
0.0142731873748154,0.0541377370329224
0.00646336216250224,0.0217370903173197
0.010857922059293,0.0142173709627059
0.016682562302895,0.0337447652909725
0.0562542500896652,0.0307317558750785
0.0119840467588926,0.0160642935197582
0.0114523407513817,0.018102013529738
0.00914330279801049,0.0367692745090346
0.00320677093756842,0.031036182699714
0.0375623751281459,0.0267528715275061
0.0100812354744493,0.022648655566412
0.0235830521759583,0.046802393778526
0.00433124753968982,0.0330465393077856
0.0232639822509822,0.0375197247962527
0.0116419854935211,0.0414801412419619
0.0196291394768452,0.0681300519942473
0.00754212805302792,0.0125581472092795
0.05858030972711,0.0248375180849921
0.0471957865553809,0.0519866598514887
0.0229364862982426,0.0238490813332507
0.0139665127305808,0.0125946303339352
0.00806972779030989,0.00466441755828851
0.00688805695182672,0.034016270771021
0.0254510314697808,0.0235679226740853
0.0383905041703679,0.0391370601130745
0.0137486339439626,0.061716996674254
0.0106508830394288,0.0330346842424912
0.025397667483006,0.024581030110084
0.00261133139306745,0.00841190317873951
0.0122499818142097,0.039841133756786
0.0162302918759414,0.0296567633977321
0.0123995008216094,0.0315924119904065
0.0349578097244198,0.0238232440627715
0.0239890872404234,0.0380843532119103
0.000252970255352885,0.000776798375198306
0.0108226503278766,0.0162329948484556
0.0297232569992462,0.0488137788084321
0.0128076689226382,0.0241910660633051
0.00828306829424175,0.0190337614513013
0.00931937528789512,0.0254706648663745
0.020076912892663,0.0197344014081927
0.0281648880274761,0.0379402452036667
0.0109234376539576,0.0184848227804786
0.0176058020799824,0.0244554206174023
0.0177216842965963,0.0429711807448822
0.0171048425544988,0.0240431360875478
0.013871343148351,0.0247179668454233
0.0293768126273054,0.0462785119639508
0.0187254415818216,0.0277581240797443
0.0256498712328505,0.0102137373347741
0.0139702644413759,0.0234688557395278
0.00359707152490305,0.00259754959417376
0.00386400611142937,0.0512986793092895
0.0185869960482075,0.0104412530646404
0.0164806293350068,0.0357626052589748
0.0284652338585324,0.0139162465690673
0.0148125035451618,0.0554601474463466
0.0102193911994302,0.0322337229260508
0.0034723017794301,0.0377587227389997
0.0421748430107233,0.0331271828255785
0.0374162554618279,0.0386552088074477
0.00815052378566687,0.0215462872636188
0.0155072580072905,0.0317867319300571
0.0279996547528938,0.0218897026960955
0.0131279371433843,0.0315770968050512
0.00462505480230077,0.0357323197898705
0.0191369466633349,0.0319134531385919
0.0148266011101982,0.0410558337911097
0.00733180437422238,0.0224045292187489
0.0243220394850193,0.0190417179808397
0.0324879677879305,0.0317719932261756
0.0249688880955588,0.0429394432281955
0.00709090231302044,0.0406252104941406
0.00825039295432905,0.042726106749983
0.0244583853853264,0.0357950021428817
0.0132315331229073,0.0427286304694383
